"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"WarrantyExpirationDate";"InstallDate";"Note"
"1423000577";"124748";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400JV";"2018-03-24";"2018-03-24";
"1423000578";"124654";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002M";"2018-03-24";"2018-03-24";
"1423000579";"124649";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6040147";"2018-03-24";"2018-03-24";
"1423000580";"130952";"Estoque";"Equipamento Novo";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705PM";"2018-03-24";"2018-03-24";
"1423000581";"124859";"Estoque";"Equipamento Novo";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706CH";"2018-03-24";"2018-03-24";
"1423000582";"124777";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200D3";"2018-03-24";"2018-03-24";
"1423000583";"124293";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200YV";"2018-03-24";"2018-03-24";
"1423000584";"130950";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400H6";"2018-03-26";"2018-03-26";
"1423000585";"123940";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200V3";"2018-03-26";"2018-03-26";
"1423000586";"124594";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020154";"2018-03-26";"2018-03-26";
"1423000587";"124629";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400T5";"2018-03-26";"2018-03-26";
"1423000588";"124627";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC604008S";"2018-03-26";"2018-03-26";
"1423000589";"124490";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020150";"2018-03-26";"2018-03-26";
"1423000590";"124861";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG61705PB";"2018-03-26";"2018-03-26";
"1423000591";"124296";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6040187";"2018-03-26";"2018-03-26";
"1423000592";"124699";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706CF";"2018-03-26";"2018-03-26";
"1423000593";"124334";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020164";"2018-03-26";"2018-03-26";
"1423000594";"124864";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707BL";"2018-03-26";"2018-03-26";
"1423000595";"124724";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400GY";"2018-03-26";"2018-03-26";
"1423000596";"124632";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200VH";"2018-03-26";"2018-03-26";
"1423000597";"124286";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200XB";"2018-03-26";"2018-03-26";
"1423000598";"124435";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602001X";"2018-03-26";"2018-03-26";
"1423000599";"124721";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002D";"2018-03-26";"2018-03-26";
"1423000600";"130956";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707BB";"2018-03-26";"2018-03-26";
"1423000601";"124284";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020144";"2018-03-26";"2018-03-26";
"1423000602";"124751";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400T0";"2018-03-26";"2018-03-26";
"1423000603";"124440";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602001P";"2018-03-26";"2018-03-26";
"1423000604";"123939";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200ZW";"2018-03-26";"2018-03-26";
"1423000605";"124760";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200VY";"2018-03-26";"2018-03-26";
"1423000606";"130951";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400GP";"2018-03-26";"2018-03-26";
"1423000607";"124642";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400T2";"2018-03-26";"2018-03-26";
"1423000608";"124431";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602001Y";"2018-03-26";"2018-03-26";
"1423000609";"124415";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200X0";"2018-03-26";"2018-03-26";
"1423000610";"124588";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602014V";"2018-03-26";"2018-03-26";
"1423000611";"124511";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6040183";"2018-03-26";"2018-03-26";
"1423000612";"124618";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002G";"2018-03-26";"2018-03-26";
"1423000613";"124902";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG617079L";"2018-03-26";"2018-03-26";
"1423000614";"130955";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707BF";"2018-03-26";"2018-03-26";
"1423000615";"124304";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020131";"2018-03-26";"2018-03-26";
"1423000616";"124375";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200VM";"2018-03-26";"2018-03-26";
"1423000617";"124849";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"tempo.cmdb@callink.com.br";"BRG61705P6";"2018-03-26";"2018-03-26";
"1423000618";"124761";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC54601JZ";"2018-03-26";"2018-03-26";
"1423000619";"124352";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200V5";"2018-03-26";"2018-03-26";
"1423000620";"124625";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC604006Z";"2018-03-26";"2018-03-26";
"1423000621";"124353";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200TW";"2018-03-26";"2018-03-26";
"1423000622";"124358";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200ZT";"2018-03-26";"2018-03-26";
"1423000623";"124345";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020100";"2018-03-26";"2018-03-26";
"1423000624";"124610";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400GN";"2018-03-26";"2018-03-26";
"1423000625";"124603";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002C";"2018-03-26";"2018-03-26";
"1423000626";"124468";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002X";"2018-03-26";"2018-03-26";
"1423000627";"124674";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705P8";"2018-03-26";"2018-03-26";
"1423000628";"124363";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200YX";"2018-03-26";"2018-03-26";
"1423000629";"124302";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200VS";"2018-03-26";"2018-03-26";
"1423000630";"124655";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400GH";"2018-03-26";"2018-03-26";
"1423000631";"124656";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC604008V";"2018-03-26";"2018-03-26";
"1423000632";"124615";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020026";"2018-03-26";"2018-03-26";
"1423000633";"124616";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400YW";"2018-03-26";"2018-03-26";
"1423000634";"124608";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400H0";"2018-03-26";"2018-03-26";
"1423000635";"124607";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020023";"2018-03-26";"2018-03-26";
"1423000636";"124601";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400YF";"2018-03-26";"2018-03-26";
"1423000637";"124623";"Estoque";"Equipamento Novo";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002J";"2018-03-26";"2018-03-26";
"1423000638";"130958";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG617079W";"2018-03-26";"2018-03-26";
"1423000639";"124836";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707B9";"2018-03-26";"2018-03-26";
"1423000640";"124726";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200D6";"2018-03-26";"2018-03-26";
"1423000641";"124689";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705ZG";"2018-03-26";"2018-03-26";
"1423000642";"130971";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706CX";"2018-03-26";"2018-03-26";
"1423000643";"130974";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705PL";"2018-03-26";"2018-03-26";
"1423000647";"124475";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400SD";"2018-03-27";"2018-03-27";
"1423000648";"124667";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002F";"2018-03-27";"2018-03-27";
"1423000649";"124856";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706DD";"2018-03-27";"2018-03-27";
"1423000650";"124592";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602014X";"2018-03-27";"2018-03-27";
"1423000651";"124672";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400JS";"2018-03-27";"2018-03-27";
"1423000652";"124290";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200VV";"2018-03-27";"2018-03-27";
"1423000653";"124425";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC604018Z";"2018-03-27";"2018-03-27";
"1423000654";"130961";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707B6";"2018-03-27";"2018-03-27";
"1423000655";"130962";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707BK";"2018-03-27";"2018-03-27";
"1423000656";"130975";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG617079Y";"2018-03-27";"2018-03-27";
"1423000657";"124680";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705PG";"2018-03-27";"2018-03-27";
"1423000658";"124693";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705ZQ";"2018-03-27";"2018-03-27";
"1423000659";"124892";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706CP";"2018-03-27";"2018-03-27";
"1423000660";"124733";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC5460258";"2018-03-27";"2018-03-27";
"1423000661";"124389";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002Y";"2018-03-27";"2018-03-27";
"1423000662";"124494";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602016B";"2018-03-27";"2018-03-27";
"1423000663";"124515";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020151";"2018-03-28";"2018-03-28";
"1423000664";"124898";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706D0";"2018-03-28";"2018-03-28";
"1423000665";"124840";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG617079P";"2018-03-28";"2018-03-28";
"1423000666";"124853";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706D1";"2018-03-28";"2018-03-28";
"1423000667";"124860";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707BJ";"2018-03-28";"2018-03-28";
"1423000668";"124487";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602014W";"2018-03-28";"2018-03-28";
"1423000669";"124401";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC546024Q";"2018-03-28";"2018-03-28";
"1423000670";"124472";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200X8";"2018-03-28";"2018-03-28";
"1423000671";"124501";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400SH";"2018-03-28";"2018-03-28";
"1423000672";"124900";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705NZ";"2018-03-28";"2018-03-28";
"1423000673";"124937";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705PF";"2018-03-28";"2018-03-28";
"1423000674";"130976";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707BM";"2018-03-28";"2018-03-28";
"1423000675";"130977";"Production";"Equipamento Usado - em bom estado";"HP";"V225HZ";"";"Monitor";"";"BRG61705NQ";"2018-03-28";"2018-03-28";
"1423000676";"124394";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400Y9";"2018-03-28";"2018-03-28";
"1423000677";"124398";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002Z";"2018-03-28";"2018-03-28";
"1423000678";"124466";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020031";"2018-03-28";"2018-03-28";
"1423000679";"130973";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020123";"2018-03-28";"2018-03-28";
"1423000680";"130972";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400KC";"2018-03-28";"2018-03-28";
"1423000681";"124478";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200YZ";"2018-03-28";"2018-03-28";
"1423000682";"124483";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602014P";"2018-03-28";"2018-03-28";
"1423000683";"124630";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400T7";"2018-03-28";"2018-03-28";
"1423000684";"124424";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60200XD";"2018-03-28";"2018-03-28";
"1423000685";"124725";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC604013N";"2018-03-28";"2018-03-28";
"1423000686";"124650";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400T3";"2018-03-28";"2018-03-28";
"1423000687";"124400";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002W";"2018-03-28";"2018-03-28";
"1423000688";"124438";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC6020022";"2018-03-28";"2018-03-28";
"1423000689";"130978";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61706DJ";"2018-03-28";"2018-03-28";
"1423000690";"124432";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602001L";"2018-03-28";"2018-03-28";
"1423000691";"130979";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705ZS";"2018-03-28";"2018-03-28";
"1423000692";"124850";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61707BH";"2018-03-28";"2018-03-28";
"1423000693";"124399";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC602002V";"2018-03-28";"2018-03-28";
"1423000694";"124865";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705P9";"2018-03-28";"2018-03-28";
"1423000695";"124640";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC60400JT";"2018-03-28";"2018-03-28";
"1423000696";"124845";"Estoque";"Equipamento Usado - em bom estado";"HP";"V225HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRG61705MM";"2018-03-28";"2018-03-28";
"1423000697";"124653";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"EQUIPAMENTO USADO EM BOM ESTADO";"Monitor";"estoque@callink.com.br";"BRC60400GT";"2018-03-28";"2018-03-28";""
"1423000698";"124613";"Estoque";"Equipamento Usado - em bom estado";"HP";"V203HZ";"TEMPO SERVIÇOS";"Monitor";"estoque@callink.com.br";"BRC546024X";"2018-03-28";"2018-03-28";
