"Number";"Name";"Deployment State";"Incident State";"Vendor";"Model";"Description";"Type";"Owner";"SerialNumber";"OperatingSystem";"GraphicAdapter";"OtherEquipment";"WarrantyExpirationDate";"InstallDate";"Note"
"14295000115";"123831";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"BRJ62156YK";"";"";;"2018-03-21";"2018-03-21";
"14295000116";"123805";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"BRJ62157CX";"";"";;"2018-03-21";"2018-03-21";
"14295000117";"127759";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"BRJ62157J2";"";"";;"2018-03-21";"2018-03-21";
"14295000118";"125965";"Maintenance";"Equipamento Usado - em bom estado";"LENOVO";"M93P";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"1S10A8A1FWBPPE023EM1";"";"";;"2018-03-21";"2018-03-21";
"14295000119";"128977";"Maintenance";"Equipamento Usado - em bom estado";"LENOVO";"M93P";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"1S10A8A1FWBPPE023ELX";"";"";;"2018-03-21";"2018-03-21";
"14295000120";"123765";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"BRJ62157JX";"";"";;"2018-03-21";"2018-03-21";
"14295000121";"127649";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"BRJ62157M4";"";"";;"2018-03-21";"2018-03-21";
"14295000122";"131665";"Production";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"";"Desktop";"";"BRJ621573W";"";"";;"2018-03-21";"2018-03-21";
"14295000123";"131676";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"tempo.cmdb@callink.com.br";"BRJ62157HK";"";"";;"2018-03-21";"2018-03-21";
"14295000124";"127708";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"";"";"";;"2018-03-21";"2018-03-21";
"14295000125";"127668";"Production";"Equipamento Usado - em bom estado";"HP";"HP 800 G1";"";"Desktop";"tempo.cmdb@callink.com.br";"BRJ62156YX";"";"";;"2018-03-21";"2018-03-21";
"14295000126";"123851";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"BRJ62157S4";"";"";;"2018-03-21";"2018-03-21";
"14295000127";"127738";"Maintenance";"Equipamento Usado - em bom estado";"HP";"800 G1 / i5";"EQUIPAMENTO USADO EM BOM ESTADO - RETORNOU DA TEMPO SERVIÇOS SEM HD";"Desktop";"estoque@callink.com.br";"BRJ62157FD";"";"";;"2018-03-21";"2018-03-21";
"14295000128";"130941";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG119FQ6S";"";"";;"2018-03-22";"2018-03-22";
"14295000129";"105879";"Production";"Equipamento Usado - em bom estado";"SANSUNG";"B1930N";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"PU19HXNZ900272M";"";"";;"2018-03-22";"2018-03-22";
"14295000130";"123654";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"S\N";"";"";;"2018-03-22";"2018-03-22";
"14295000131";"000000";"Inactive";"Equipamento Usado - com avarias";"";"";"";"";"";"";"";"";;"2018-03-22";;
"14295000132";"129929";"Production";"Equipamento Usado - em bom estado";"LENOVO";"M93P";"";"Desktop";"";"PE022WP2";"";"";;"2018-03-28";"2018-03-28";
"14295000133";"128963";"Maintenance";"Equipamento Usado - em bom estado";"LENOVO";"THINKCENTRE M93P";"SEM HD";"Desktop";"estoque@callink.com.br";"1S10A8A1FWBPPE023E3U";"";"";;"2018-03-29";"2018-03-29";
"14295000134";"131719";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ61130SG";"";"";;"2018-03-31";"2018-03-31";
"14295000135";"131720";"Estoque";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"estoque@callink.com.br";"BRJ508LZD6";"";"";;"2018-03-31";"2018-03-31";
"14295000136";"131725";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ525SZ1Y";"";"";;"2018-03-31";"2018-03-31";
"14295000137";"127803";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ611314Y";"";"";;"2018-03-31";"2018-03-31";
"14295000138";"127029";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ525SXQL";"";"";;"2018-03-31";"2018-03-31";
"14295000139";"131722";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ5440PW8";"";"";;"2018-03-31";"2018-03-31";
"14295000140";"123666";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ6133HBL";"";"";;"2018-03-31";"2018-03-31";
"14295000141";"131723";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRG118FR27";"";"";;"2018-04-02";"2018-04-02";
"14295000142";"127799";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ61130RM";"";"";;"2018-04-02";"2018-04-02";
"14295000143";"131715";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"S/N";"";"";;"2018-04-02";"2018-04-02";
"14295000144";"131714";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRG204F49T";"";"";;"2018-04-02";"2018-04-02";
"14295000145";"131712";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ5430PQM";"";"";;"2018-04-02";"2018-04-02";
"14295000146";"115119";"Production";"Equipamento Usado - em bom estado";"HP";"HP 4000";"";"Desktop";"";"BRG204F477";"";"";;"2018-04-02";"2018-04-02";
"14295000147";"131708";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ508LXZ3";"";"";;"2018-04-02";"2018-04-02";
"14295000148";"123671";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ61131BV";"";"";;"2018-04-02";"2018-04-02";
"14295000149";"131728";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ6133GBF";"";"";;"2018-04-02";"2018-04-02";
"14295000150";"131729";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"S/N";"";"";;"2018-04-02";"2018-04-02";
"14295000151";"131730";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ506L8CF";"";"";;"2018-04-02";"2018-04-02";
"14295000152";"127785";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ6133GB9";"";"";;"2018-04-02";"2018-04-02";
"14295000153";"127779";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ6133GBC";"";"";;"2018-04-02";"2018-04-02";
"14295000154";"110379";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRG217FH04";"";"";;"2018-04-02";"2018-04-02";
"14295000155";"127773";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ6133G96";"";"";;"2018-04-02";"2018-04-02";
"14295000156";"131737";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"S/N";"";"";;"2018-04-02";"2018-04-02";
"14295000157";"131739";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"S/N";"";"";;"2018-04-02";"2018-04-02";
"14295000158";"122096";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ512NCVQ";"";"";;"2018-04-02";"2018-04-02";
"14295000159";"126473";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ506L8FR";"";"";;"2018-04-02";"2018-04-02";
"14295000160";"131741";"Production";"Equipamento Usado - em bom estado";"HP";"HP  COMPAQ ELITE 8300";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRG337F46R";"";"";;"2018-04-02";"2018-04-02";
"14295000161";"131751";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ6123FF6";"";"";;"2018-04-02";"2018-04-02";
"14295000162";"131742";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ6133G8G";"";"";;"2018-04-02";"2018-04-02";
"14295000163";"127772";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ6133GPG";"";"";;"2018-04-02";"2018-04-02";
"14295000164";"131755";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ508LZGQ";"";"";;"2018-04-02";"2018-04-02";
"14295000165";"131754";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ611311D";"";"";;"2018-04-02";"2018-04-02";
"14295000166";"126469";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"EQUIPAMENTO USADO EM BOM ESTADO";"Desktop";"";"BRJ506L6S7";"";"";;"2018-04-02";"2018-04-02";
"14295000167";"127787";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133G8S";"";"";;"2018-04-03";"2018-04-03";
"14295000168";"127800";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ611315F";"";"";;"2018-04-03";"2018-04-03";
"14295000169";"127198";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-03";"2018-04-03";
"14295000170";"131802";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02HYUP";"";"";;"2018-04-03";"2018-04-03";
"14295000171";"131804";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-03";"2018-04-03";
"14295000172";"131806";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ4362ZY9";"";"";;"2018-04-03";"2018-04-03";
"14295000173";"131807";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ525SXNZ";"";"";;"2018-04-03";"2018-04-03";
"14295000174";"127019";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ525SZ6Y";"";"";;"2018-04-03";"2018-04-03";
"14295000175";"127312";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440PYR";"";"";;"2018-04-03";"2018-04-03";
"14295000176";"127781";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133G98";"";"";;"2018-04-03";"2018-04-03";
"14295000177";"126459";"Production";"Equipamento Usado - em bom estado";"HP";"SPA502G";"";"Desktop";"";"BRJ508LZ7D";"";"";;"2018-04-03";"2018-04-03";
"14295000178";"131849";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ61131F4";"";"";;"2018-04-03";"2018-04-03";
"14295000179";"131815";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-03";"2018-04-03";
"14295000180";"127805";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ611310H";"";"";;"2018-04-03";"2018-04-03";
"14295000181";"127017";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ525SY1N";"";"";;"2018-04-03";;
"14295000182";"127791";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6113133";"";"";;"2018-04-03";"2018-04-03";
"14295000183";"127777";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133G86";"";"";;"2018-04-03";"2018-04-03";
"14295000184";"127783";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133G7L";"";"";;"2018-04-03";"2018-04-03";
"14295000185";"131818";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LY0J";"";"";;"2018-04-03";"2018-04-03";
"14295000186";"131822";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133GBG";"";"";;"2018-04-03";"2018-04-03";
"14295000187";"131746";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-03";"2018-04-03";
"14295000188";"121254";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-03";"2018-04-03";
"14295000189";"131824";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ446C5P3";"";"";;"2018-04-03";"2018-04-03";
"14295000190";"131828";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-03";"2018-04-03";
"14295000191";"127239";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430PN8";"";"";;"2018-04-03";"2018-04-03";
"14295000192";"127289";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440PVY";"";"";;"2018-04-03";"2018-04-03";
"14295000193";"127195";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430PKK";"";"";;"2018-04-03";"2018-04-03";
"14295000194";"131835";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LZ7T";"";"";;"2018-04-03";"2018-04-03";
"14295000195";"131831";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ61130YV";"";"";;"2018-04-03";"2018-04-03";
"14295000196";"131833";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440PXB";"";"";;"2018-04-03";"2018-04-03";
"14295000197";"127220";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ54412FC";"";"";;"2018-04-03";"2018-04-03";
"14295000198";"131765";"Production";"Equipamento Usado - em bom estado";"HP";"HP 402 G1";"";"Desktop";"";"BRJ525SXXH";"";"";;"2018-04-03";"2018-04-03";
"14295000199";"112945";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 300";"";"Desktop";"";"BRG335F22J";"";"";;"2018-04-03";"2018-04-03";
"14295000200";"131844";"Production";"Equipamento Usado - em bom estado";"HP";"HP PRO 3410";"";"Desktop";"";"BRG239F622";"";"";;"2018-04-03";"2018-04-03";
"14295000201";"109158";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG209FPP6";"";"";;"2018-04-04";"2018-04-04";
"14295000202";"131758";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ506L70C";"";"";;"2018-04-04";"2018-04-04";
"14295000203";"131767";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LZJM";"";"";;"2018-04-04";"2018-04-04";
"14295000204";"131768";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LY00";"";"";;"2018-04-04";"2018-04-04";
"14295000205";"127790";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ61131C7";"";"";;"2018-04-04";"2018-04-04";
"14295000206";"127771";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ611319S";"";"";;"2018-04-04";"2018-04-04";
"14295000207";"131774";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LZGP";"";"";;"2018-04-04";"2018-04-04";
"14295000208";"131775";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5430PNQ";"";"";;"2018-04-04";"2018-04-04";
"14295000209";"122155";"Estoque";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"estoque@callink.com.br";"BRJ513NMPW";"";"";;"2018-04-04";"2018-04-04";
"14295000210";"125226";"Production";"Equipamento Usado - em bom estado";"HP";"400 G3";"";"Desktop";"";"BRJ6347PQS";"";"";;"2018-04-04";"2018-04-04";
"14295000211";"126454";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LYF7";"";"";;"2018-04-04";"2018-04-04";
"14295000212";"127243";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440PYT";"";"";;"2018-04-04";"2018-04-04";
"14295000213";"126441";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LY6Z";"";"";;"2018-04-04";"2018-04-04";
"14295000214";"123869";"Production";"Equipamento Usado - em bom estado";"HP";"800 G1";"";"Desktop";"";"BRJ62157W5";"";"";;"2018-04-04";"2018-04-04";
"14295000215";"127311";"Production";"Equipamento Usado - em bom estado";"";"402G1";"";"Desktop";"";"BRJ5440PYZ";"";"";;"2018-04-04";"2018-04-04";
"14295000216";"121252";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ446C9B6";"";"";;"2018-04-04";"2018-04-04";
"14295000217";"131791";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-04";"2018-04-04";
"14295000218";"130981";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"S/N";"";"";;"2018-04-04";"2018-04-04";
"14295000219";"130982";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ5440PYP";"BRJ5440PYP";"";;"2018-04-04";"2018-04-04";
"14295000220";"130970";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG217FH4T";"";"";;"2018-04-04";"2018-04-04";
"14295000221";"131792";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG138G0N8";"";"";;"2018-04-04";"2018-04-04";
"14295000222";"131793";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG204F46R";"";"";;"2018-04-04";"2018-04-04";
"14295000223";"131795";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"S/N";"";"";;"2018-04-04";"2018-04-04";
"14295000224";"114317";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FKR7";"";"";;"2018-04-04";"2018-04-04";
"14295000225";"130969";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG204F48Y";"";"";;"2018-04-04";"2018-04-04";
"14295000226";"130964";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"S/N";"";"";;"2018-04-04";"2018-04-04";
"14295000227";"130968";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"S/N";"";"";;"2018-04-04";"2018-04-04";
"14295000228";"130967";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG204F4B8";"";"";;"2018-04-04";"2018-04-04";
"14295000229";"130966";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"S/N";"";"";;"2018-04-04";"2018-04-04";
"14295000230";"130983";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FKY1";"";"";;"2018-04-04";"2018-04-04";
"14295000231";"123668";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133HBY";"";"";;"2018-04-04";"2018-04-04";
"14295000232";"131853";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG204F46V";"";"";;"2018-04-04";"2018-04-04";
"14295000233";"131869";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG204F4CQ";"";"";;"2018-04-04";"2018-04-04";
"14295000234";"107804";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG118FQZD";"";"";;"2018-04-04";"2018-04-04";
"14295000235";"131861";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG204F47G";"";"";;"2018-04-04";"2018-04-04";
"14295000236";"131863";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ508LYF3";"";"";;"2018-04-04";"2018-04-04";
"14295000237";"127774";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133H4R";"";"";;"2018-04-04";"2018-04-04";
"14295000238";"109123";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG204F58Y";"";"";;"2018-04-04";"2018-04-04";
"14295000239";"131867";"Production";"Equipamento Usado - em bom estado";"LENOVO";"S510";"";"Desktop";"";"1S10KY001PBPPE02J32V";"";"";;"2018-04-04";"2018-04-04";
"14295000240";"131855";"Production";"Equipamento Usado - em bom estado";"LENOVO";"";"";"Desktop";"";"1S10A8A1FWBPPE022WP7";"";"";;"2018-04-04";"2018-04-04";
"14295000241";"131871";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ611312Z";"";"";;"2018-04-04";"2018-04-04";
"14295000242";"127798";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ6133G8P";"";"";;"2018-04-04";"2018-04-04";
"14295000243";"123657";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ61131D2";"";"";;"2018-04-04";"2018-04-04";
"14295000244";"127008";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ525SY2X";"";"";;"2018-04-04";"2018-04-04";
"14295000245";"131872";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FKDY";"";"";;"2018-04-04";"2018-04-04";
"14295000246";"115150";"Production";"Equipamento Usado - em bom estado";"HP";"HP COMPAQ 4000";"";"Desktop";"";"BRG215FKJW";"";"";;"2018-04-04";"2018-04-04";
"14295000247";"126458";"Production";"Equipamento Usado - em bom estado";"HP";"402G1";"";"Desktop";"";"BRJ506L8FM";"";"";;"2018-04-04";"2018-04-04";
